id,speed
166,14.996526763440844
167,18.185598142520433
168,16.687534096147033
169,16.87520518255049
170,11.805358812211205
171,10.595016149516335
172,41.50906280848772
173,47.72627426429577
174,44.3624817116124
175,27.20566931848175
176,20.115481267204252
177,17.72187328638729
178,17.72187328638729
179,9.644742597685887
180,40.13520978599403
181,47.73576331113762
182,47.73576331113762
183,47.46897899425994
184,39.92723104830483
185,16.81472430562871
186,15.50621610685875
187,36.76701698668727
188,31.56358028188018
189,46.937491351631564
190,40.736252680399694
191,40.649934406928594
192,36.8501456296134
193,35.98744423636685
194,34.97716822777595
195,32.45928302732813
196,32.82213279257369
197,39.032372559486156
198,36.31679131285223
199,47.6439456438888
200,47.6439456438888
201,29.656255128229176
202,24.34768618589994
203,19.3527670011639
204,18.026650358621687
205,17.731941633731335
206,35.84948631172457
207,38.546570212569
208,47.46633872190978
209,47.46633872190978
210,47.46633872190978
211,46.65314094587344
212,28.36052493187586
213,15.097530503042952
214,22.423632344269453
215,21.839804695478254
216,15.355984764947781
217,20.58035255141317
218,42.70892702926821
219,48.64750428547596
220,47.7254214233004
221,45.487234937782475
222,29.220525857925363
223,17.611296407494027
224,9.942712729737279
225,20.12687710402024
226,41.70456427806351
227,47.786760295220375
228,18.733877276660426
229,24.58015822881608
230,17.992865537559105
231,16.722713550715632
232,40.067355049038056
233,47.94538354731403
234,47.0366089423522
235,20.081018246242387
236,26.96215937625841
237,21.528586573689985
238,22.013313198898874
239,41.2549040406969
240,33.965023445100755
241,35.88398798803719
242,48.37959578842885
243,48.37959578842885
244,48.33117501941271
245,48.33117501941271
246,28.51679441550068
247,23.523459379281263
248,21.745023607995716
249,21.84983003125885
250,20.602848265261684
251,32.921978869364196
252,40.30967871076666
253,32.755803956427634
254,33.63836169564006
255,47.9590228509862
256,47.953329760168536
257,46.956633705303986
258,43.81456295124257
259,42.331676343085164
260,41.23504211799985
261,40.37866581249035
262,39.735655594019924
263,41.06354007473928
264,34.73343058052583
265,41.54336264354677
266,47.28839694641552
267,44.650625605227546
268,19.22366194622931
269,20.617314405581087
270,19.03036564881886
271,19.02440441937923
272,18.164243201966958
273,13.769624814123148
274,43.18897633265826
275,48.42028349684063
276,48.42028349684063
277,48.12928367299078
278,30.747920376366697
279,17.490762050616016
280,20.06366140829588
281,25.945272802328375
282,22.565143864647453
283,19.12109536907015
284,14.494978201935357
285,13.089753979232892
286,45.59882486243872
287,45.59882486243872
288,13.483820473228842
289,15.629585269717056
290,15.520074706679363
291,11.649524497536214
292,10.495444800824997
293,20.850736626518646
294,41.31139582879801
295,48.436532355338194
296,47.47088944478825
297,31.43720079799765
298,21.696583456934484
299,28.911709531830965
300,23.1109882075837
301,21.188197084974338
302,24.201327139738755
303,43.31508920156503
304,42.911882150734534
305,46.30042378468502
306,46.254083957142214
307,46.254083957142214
308,43.387413530885745
309,31.503708537487963
310,22.282317931130777
311,14.198119316591772
312,41.99576660932337
313,37.19402278906045
314,38.68837130877785
315,47.88244343400892
316,46.18838452583775
317,39.33602553663977
318,35.779336908591006
319,36.17573561010365
320,46.09696242218008
321,47.133026804007585
322,46.821826920819014
323,46.147901760524455
324,44.650337732787634
325,42.805012164862084
326,43.69719502449832
327,41.273368172981485
328,40.04048600760754
329,38.44225542159133
330,38.44225542159133
331,42.079884924903354
332,41.512320536855086
333,38.945566568941814
334,36.05245622211598
335,42.45485239122281
336,47.30721416368806
337,46.876861909896604
338,16.288544991433014
339,20.04126873343694
340,20.307849053960965
341,23.041980876005567
342,44.51701835202332
343,44.727066102366734
344,47.612089957213215
345,47.612089957213215
346,47.32594727505448
347,18.345544818670735
348,40.795837543438
349,48.022531290535035
350,47.974467889894854
351,47.59773529022537
352,29.433786835169375
353,16.52507631227569
354,25.316029305834377
355,18.5161319511497
356,17.30426159406439
357,22.05746095875416
358,36.913857662098295
359,43.22305643645919
360,43.53116865784645
361,47.97025477029741
362,16.507087392011563
363,25.288470701929555
364,18.495975601189496
365,17.28542446580169
366,12.974613819223851
367,21.38454079912774
368,41.761623731435805
369,47.96083774572806
370,47.91283609113669
371,47.536587471984106
372,47.00467840274623
373,19.647455983667513
374,19.647455983667513
375,11.921805786394968
376,21.134608071702477
377,35.049647105711315
378,37.337625731184296
379,48.03055366759809
380,27.606052405725194
381,19.34343147842926
382,18.165975647326867
383,33.931109264286135
384,47.252418167003576
385,47.24680895538944
386,46.940429992021826
387,44.4841729791957
388,42.26705495793927
389,39.209218516501956
390,38.3949148570322
391,38.25501782439604
392,47.755640320472395
393,47.755640320472395
394,47.03681422528389
395,17.35486467767374
396,19.615268274227635
397,26.364675221087094
398,25.635710588073906
399,19.221079105842016
400,13.856333246983237
401,36.94475877481108
402,40.04226542013073
403,47.796550709507486
404,46.97769571066514
405,44.91756245453185
406,29.39412580090394
407,18.827398296790122
408,20.537011245381677
409,18.838979349322187
410,17.920874065807276
411,12.469753647073322
412,42.92957773384225
413,39.71673916246938
414,43.04424345606283
415,47.92905662205931
416,47.88108677563881
417,47.505087476649464
418,46.97353087556486
419,29.376494697656735
420,17.13734620842719
421,12.014942637725394
422,42.90380306673845
423,39.54074832659295
424,54.215790579954785
425,54.215790579954785
426,50.80478176043114
427,30.235164437419474
428,24.052339964710963
429,42.94078188189864
430,47.397717636971
431,54.20514749635258
432,53.72566152937307
433,50.79480829082231
434,19.854280364255345
435,27.696569915445487
436,23.369125604933256
437,20.795509322882385
438,48.6234942584951
439,48.57482938344025
440,48.57482938344025
441,30.895730239005655
442,24.860658190319306
443,23.354532093967503
444,20.000521963235794
445,32.69305480415621
446,36.041553267338024
447,37.0126407671789
448,46.940429992021826
449,46.264797730594566
450,43.169020703557635
451,40.91582476692055
452,40.91582476692055
453,40.25329831749758
454,39.956348301149255
455,39.12652812437168
456,38.691222831223655
457,41.448177262235575
458,49.60388382975515
459,49.60388382975515
460,32.402756444580994
461,23.17876895214148
462,23.487082948565522
463,21.214804559011725
464,24.78492702106418
465,39.95983533405494
466,48.23577136428146
467,48.23577136428146
468,47.40939159590202
469,45.3303269929613
470,18.05544110158909
471,20.82420876969354
472,22.0489750345884
473,19.262260400932888
474,14.601990066069245
475,23.38557286003204
476,48.31834908334974
477,45.68247665551675
478,28.532753685873764
479,21.89045525916617
480,19.951349321175673
481,18.714554707888322
482,22.940779511771467
483,48.57773180607312
484,48.14802463277793
485,47.53395336822905
486,32.173474843740465
487,28.72354450513322
488,22.556916914562326
489,14.62246505741194
490,13.279031928589623
491,40.9693933195366
492,45.710343645738156
493,49.303145699344135
494,49.253800594434296
495,48.86702168561698
496,20.94606433433494
497,26.18693057585735
498,41.052977492744624
499,48.247495778127316
500,48.19920722154457
501,48.19920722154457
502,47.92983282212767
503,47.454469464232645
504,27.180679934900013
505,27.274266132636743
506,22.427296244452393
507,21.693511884734892
508,21.182754964803884
509,41.58201068202092
510,47.40215266759756
511,47.40215266759756
512,47.08917585763407
513,46.41140263785643
514,45.54457592363885
515,43.736290296707715
516,42.47465854513235
517,42.153974062627604
518,47.42489142459936
519,46.71104381856339
520,19.166037032954787
521,23.801254422393672
522,19.06253293219796
523,18.35795223578537
524,12.799116895715656
525,43.91496202989632
526,47.84130143723536
527,47.84130143723536
528,47.55378122286296
529,28.460041317849612
530,18.237750246583893
531,20.15519175494124
532,18.663054159970425
533,13.656815254458621
534,12.58965556925377
535,47.15925733892973
536,28.219602972140514
537,18.22748633025783
538,18.485998195563436
539,18.485998195563436
540,13.14164473718457
541,12.20811247378386
542,44.782757565871556
543,44.27000505695755
544,47.494110219935585
545,44.55058719362276
546,17.423808759163677
547,21.375788271464714
548,21.4844558198196
549,21.579855157599678
550,17.805731187996905
551,39.72830083811559
552,43.97848542025367
553,47.489910523811595
554,47.44238019722256
555,44.50206322135057
556,29.3894051726969
557,19.48901232752623
558,23.516784433855864
559,23.827415745721535
560,20.425849901346943
561,20.425849901346943
562,19.945811151738724
563,19.04784364865507
564,16.378805543145493
565,14.751758889584526
566,42.341629083435485
567,37.30734588764291
568,38.990890270502526
569,47.74572465182964
570,47.47888466328596
571,31.799152303820552
572,42.88059330891484
573,47.12125745141839
574,47.12125745141839
575,47.12125745141839
576,46.81013527639753
577,43.81617490925748
578,41.86323540685116
579,45.789626490862275
580,41.95279713005019
581,37.75060873649489
582,47.324420291762145
583,47.324420291762145
584,18.3554000742055
585,20.900994460534122
586,26.251586108861318
587,26.228477990003363
588,22.644582473900165
589,21.599980561424626
590,22.45693258255833
591,21.11775885482197
592,46.9137333475509
593,47.481937038359796
594,47.481937038359796
595,46.66847203050005
596,44.621899294470076
597,29.2709593858199
598,24.14638759389299
599,19.238750573290286
600,13.046927427311852
601,47.55072779310155
602,47.177322728166075
603,44.60369580263432
604,15.681027826639582
605,19.529462317396195
606,37.99316885887242
607,41.30231113116752
608,45.8536783280845
609,45.8536783280845
610,45.80778562619889
611,45.47960101833983
612,42.27716910047834
613,15.987849771203523
614,17.968800124702405
615,15.877439623754679
616,15.208688336839487
617,16.53820352066957
618,11.619477454644143
619,20.37098353090821
620,41.281724086820695
621,47.755239128484476
622,47.70744324748408
623,47.33280753168085
624,44.75069856745561
625,27.90877252290937
626,18.486706694899407
627,17.813149992333944
628,18.1282834685535
629,11.77280177745083
630,20.973711640749165
631,48.060984760633865
632,47.31838271242345
633,46.36060914213728
634,41.25674687815084
635,25.825761313630387
636,21.24505313011463
637,47.30877374860607
638,47.30877374860607
639,46.99641348102597
640,41.769288651897554
641,40.51923297940518
642,40.55014947441985
643,39.50305258862579
644,37.99543222477303
645,39.55684653011767
646,36.458491537341025
647,47.69423870277263
648,47.69423870277263
649,47.40760231696822
650,45.03382929763867
651,18.747647877170245
652,19.310370049979298
653,12.902286060554497
654,22.201593602014523
655,47.405100292174154
656,47.405100292174154
657,47.405100292174154
658,47.12020159191132
659,46.592951658671446
660,44.54969075024745
661,17.3717170422465
662,22.391094943112495
663,18.833113923291265
664,18.928855343066846
665,18.334974389014203
666,17.24160529640906
667,12.250572302225516
668,43.819692300599876
669,40.566691545063826
670,43.67653636194401
671,46.784128487444626
672,44.38989874274676
673,21.679238916004824
674,17.902379133748372
675,34.4966159359535
676,47.81697110255327
677,47.7691134370421
678,46.86367992121082
679,15.197872737254023
680,22.184133609304205
681,18.23076166115119
682,18.034611979777978
683,16.783096420352788
684,43.183897457283244
685,47.790703007133466
686,47.742871632073054
687,47.36795770521269
688,44.78393122155632
689,27.144659458143366
690,17.077777013282468
691,20.922565849679142
692,17.560355909927466
693,17.2254953456012
694,48.190675057787516
695,48.142443370282145
696,40.92079831399885
697,27.155478125791024
698,25.377220169086527
699,20.42335979208479
700,19.441103643483398
701,17.999434979463356
702,41.273813655315735
703,46.33525154948216
704,47.376671661153914
705,47.37104769973079
706,47.06386309173779
707,46.386454208658144
708,41.01539898840086
709,39.955117971899895
710,39.955117971899895
711,39.215713815966765
712,39.215713815966765
713,38.731938173101966
714,36.97562519922236
715,42.08950345255884
716,36.26875564301198
717,43.67472537784877
718,46.56400745366432
719,26.736549814316596
720,16.8668677797703
721,12.306068571138928
722,11.57733850240652
723,42.091925341484576
724,42.27563911648639
725,47.26910978809421
726,46.740193651530845
727,27.335667907029524
728,17.9363948239384
729,17.354488100260692
730,12.553340476021772
731,43.30049403808526
732,47.4546679745474
733,47.4546679745474
734,44.513589444130446
735,14.654255608736891
736,17.41429119998189
737,16.75208298392246
738,15.75296059828034
739,10.956964067735154
740,34.73985774343629
741,42.83778532097721
742,47.56081523963032
743,47.56081523963032
744,47.513213947982344
745,27.350742172076014
746,17.05105430567487
747,21.597996897270235
748,21.262526137136653
749,17.491369261163033
750,16.826230019958455
751,15.822685380462671
752,41.52013466541092
753,47.58762972527628
754,47.54000159632229
755,47.16668076177383
756,46.638910751403984
757,16.695579802300898
758,17.341782616828446
759,17.011090053233435
760,15.996520050645017
761,11.162166791242132
762,20.294443922662868
763,41.2841955474639
764,34.716298764208794
765,36.90352433223927
766,48.01194695144436
767,47.96389414415102
768,40.51509529652348
769,20.27227399101102
770,19.381348435749707
771,18.335338884763274
772,30.602884960363404
773,47.21320271461298
774,47.21320271461298
775,47.20759815816315
776,46.90147346304502
777,46.22640191841936
778,38.83698424002888
779,38.85609644354044
780,47.18380946939229
781,47.18380946939229
782,46.90024069918765
783,15.600719090392264
784,17.705736138179564
785,18.135322551019485
786,17.08219421908641
787,17.2298321025675
788,11.645306633021395
789,21.49186054922798
790,47.35754339289204
791,47.35754339289204
792,47.35754339289204
793,47.35754339289204
794,20.8009796575921
795,20.286999028725116
796,16.533370416954078
797,11.29274108475037
798,20.737298092371738
799,46.70968515632768
800,26.946295487386664
801,14.431926011361448
802,17.232893638415625
803,16.493734598071
804,15.584509435814738
805,11.690793527439347
806,35.272600260611384
807,42.956593454342226
808,47.73263497898135
809,47.68486172136762
810,47.310403333159925
811,46.781025143843316
812,27.76243916451553
813,14.869037122552138
814,21.755696409393245
815,21.41777618251253
816,17.708653587570574
817,42.02673831711301
818,37.01954032039016
819,54.642818602431696
820,53.68075947485419
821,21.400109120515328
822,26.431788807320526
823,22.69611212754803
824,21.383108861907623
825,21.383108861907623
826,51.52411521408055
827,51.23615866061513
828,30.642705950469264
829,22.121758805674727
830,22.807790764012143
831,21.570022917567535
832,43.730102390967815
833,37.94921142751939
834,48.059933516196644
835,48.059933516196644
836,44.526496587482306
837,43.18149031629735
838,40.51112387471248
839,38.41984430538111
840,48.121686505853724
841,48.121686505853724
842,47.83248121242592
843,34.36184141379623
844,26.50722272288508
845,21.35076971825796
846,28.763975828156834
847,43.490144011516534
848,48.014834877080474
849,48.014834877080474
850,48.014834877080474
851,22.840405953207412
852,28.626681545957933
853,24.445042768934158
854,23.307270037490387
855,23.50870996809443
856,19.593781449886805
857,42.99001211251603
858,46.54817526348008
859,48.75622649108987
860,48.37335491868975
861,47.83208286785357
862,17.573222555077386
863,25.46264553395931
864,21.356567367375046
865,20.563089458672042
866,25.633393925734936
867,45.85583126622254
868,42.28895589341228
869,48.01302314893624
870,47.055823424610175
871,22.934464276515907
872,23.517328693613116
873,17.564054832741615
874,48.648096730874286
875,48.106922054147134
876,47.97079066227057
877,47.92277904629228
878,47.01443289543734
879,18.265221750745077
880,12.001651966708682
881,11.059203676732103
882,21.610173099668835
883,42.29712252907882
884,36.61763099442713
885,48.18272692954278
886,48.18272692954278
887,48.13450319692985
888,47.86549041358041
889,47.390765197351676
890,41.70266153621481
891,26.08203817284472
892,20.614747250021964
893,18.938516818368015
894,36.61438290404016
895,47.64235482477726
896,44.850214150159935
897,41.8202955311986
898,40.38065229021968
899,40.07918611208712
900,43.82454696474231
901,48.24975824801052
902,48.24975824801052
903,29.55309141139619
904,16.64648809627191
905,18.91710144443867
906,23.14404524997721
907,19.91505061543512
908,18.66768282712347
909,13.624795568404496
910,37.967904870269244
911,45.00334155875572
912,48.14146099727146
913,47.85213686163323
914,47.31669696296326
915,23.4257508980213
916,22.91167058075859
917,18.07861357711404
918,18.234863307714544
919,13.147566650117254
920,48.04415166786232
921,48.04415166786232
922,47.66687185731205
923,15.125514713488116
924,22.407020479710322
925,21.915296297750604
926,16.79049929522922
927,16.79049929522922
928,11.862711489852083
929,11.062321844523417
930,21.115190628959613
931,35.22414978961192
932,43.40558034920674
933,48.04415166786232
934,15.125514713488116
935,17.352957315724918
936,16.79049929522922
937,15.864914834336176
938,11.862711489852083
939,21.115190628959613
940,42.057702433515466
941,48.077353040058206
942,48.02923477101273
943,47.65207209946528
944,47.118870818817584
945,28.698481401618366
946,15.525456892771917
947,21.912994207234966
948,21.912994207234966
949,16.944131300129076
950,37.7788424639001
951,49.34155547819304
952,49.34155547819304
953,47.54823747438847
954,41.693477783620544
955,22.397527195735705
956,24.47986536097622
957,18.377160530223374
958,38.43793209816291
959,33.956287099459054
960,45.821163977142184
961,46.851029578606465
962,46.845468014787286
963,45.595531330417295
964,43.34384711474393
965,41.403367613106646
966,37.02402304661276
967,36.76076289803437
968,39.30427212318737
969,39.30427212318737
970,36.68660206580834
971,36.08350781686605
972,47.92100498796254
973,16.718095376592995
974,18.895562249348085
975,23.70813748646793
976,19.795002595819142
977,18.52695604460815
978,17.842171098203313
979,13.473621103812686
980,12.352327541972386
981,22.019611804247088
982,44.183549463472566
983,48.20540970041488
984,48.20540970041488
985,47.9157012411006
986,23.09343084098318
987,17.987629204716615
988,17.17434429476544
989,11.945738353136855
990,35.72764031935702
991,43.47291597393557
992,48.30300326667669
993,48.25465915536601
994,47.87572627732994
995,47.340022425675244
996,29.109973977351395
997,15.723450808792075
998,17.94123169649819
999,22.612781261476105
1000,18.67328391831152
1001,17.506495065274418
1002,17.506495065274418
1003,12.309454286618838
1004,21.17955955564776
1005,43.766976928470044
1006,48.46906962867839
1007,47.55036888325206
1008,45.4651219422116
1009,28.928917497421004
1010,17.69164930006594
1011,18.282372102988358
1012,11.907569150149678
1013,11.040794047565603
1014,42.34364452207608
1015,47.771571841948386
1016,47.34899576980856
1017,28.484076858223045
1018,17.292596828151932
1019,21.58095493214785
1020,16.107190758328738
1021,16.107190758328738
1022,10.534927107430082
1023,38.065813253435
1024,41.89165983334252
1025,35.01689249745667
1026,48.11490996148705
1027,26.948108397072417
1028,20.875470968201277
1029,19.30426764998774
1030,19.902924594786974
1031,19.39731014479402
1032,17.82007220136501
1033,40.763562364749255
1034,39.45927029981965
1035,46.096114126651024
1036,47.13215944238963
1037,47.13215944238963
1038,42.48281320073857
1039,41.82610374776634
1040,40.15789941766646
1041,38.42877158670055
1042,38.14187738753533
1043,36.39294791638657
1044,41.998848364679574
1045,38.83848637187058
1046,36.190637657282004
1047,46.565147852443474
1048,46.565147852443474
1049,46.28529716087354
1050,26.899484890734207
1051,20.853909348852383
1052,17.03686046089713
1053,10.432354693418997
1054,40.802505839080865
1055,46.318484091796634
1056,46.318484091796634
1057,45.4844653454266
1058,43.52649143015153
1059,13.420705251592494
1060,19.716827839343914
1061,16.360511517690497
1062,10.077360361291973
1063,32.1989009097755
1064,40.63232124788729
1065,37.61593832096402
1066,47.298005409202155
1067,47.25066715104766
1068,47.25066715104766
1069,46.87961839418001
1070,46.35506045865358
1071,44.322231896156374
1072,14.66207880915392
1073,16.53870608947536
1074,15.552309860456592
1075,20.839363807226878
1076,34.244273810000124
1077,47.246517595658666
1078,44.27398345963233
1079,14.646117916652125
1080,16.711941811778143
1081,16.520702332064907
1082,15.535379877398372
1083,11.616307512220038
1084,41.21880390085724
1085,36.5399014767163
1086,40.917127105444244
1087,47.16879764954344
1088,17.475054202076578
1089,11.268091190243293
1090,34.784963693925825
1091,36.69671029630775
1092,47.4221889797259
1093,47.157157158419544
1094,45.744413663251095
1095,39.80993619826791
1096,25.790124674288325
1097,24.116088212768187
1098,18.17589394134175
1099,18.263497913079984
1100,17.347739984061345
1101,30.49378990045668
1102,39.62209315328878
1103,38.354324128753625
1104,33.71361909453084
1105,34.799401663671006
1106,46.69124098846285
1107,46.38295803430503
1108,40.824389749398996
1109,38.30110802936402
1110,37.394323547724866
1111,36.61771193289523
1112,34.67783195162812
1113,41.591163294503346
1114,40.99056871515423
1115,48.464259753727646
1116,48.464259753727646
1117,47.73476739719777
1118,23.96329312665518
1119,23.35017412582464
1120,35.70756428415477
1121,39.97963939347502
1122,42.94083936926051
1123,48.92412696150017
1124,45.97722002331647
1125,25.677128936406323
1126,24.690406994008004
1127,24.08062530687478
1128,28.085954879489307
1129,42.75830922384566
1130,50.07040356029073
1131,48.504909599161934
1132,47.5379035026544
1133,45.4532032113534
1134,31.245446760061444
1135,20.856882438319317
1136,21.656839295714043
1137,20.760441838014916
1138,20.046279679368634
1139,13.981585542747812
1140,44.252182528781375
1141,40.81004625741733
1142,48.215441678389034
1143,48.215441678389034
1144,47.78893923822757
1145,29.622744507482146
1146,20.0357100062635
1147,20.0357100062635
1148,45.55694582167459
1149,43.598010632680705
1150,15.615240596029638
1151,22.05222449025346
1152,22.05222449025346
1153,18.769609029872544
1154,18.665334250742884
1155,13.904746996504766
1156,12.28987443398031
1157,23.292590436809796
1158,39.08527641233716
1159,37.4522703607195
1160,48.2750350879692
1161,48.22671896863942
1162,48.22671896863942
1163,47.5315359001534
1164,28.112978701839367
1165,21.066922429885135
1166,21.21795719569993
1167,20.678935620936606
1168,46.22420245662732
1169,47.263126655256315
1170,46.24332547374841
1171,40.982392974231566
1172,36.49911473337708
1173,38.934766209140356
1174,43.92184052529864
1175,47.92158842327392
1176,47.41052227084238
1177,26.314276149379765
1178,14.755959608385956
1179,17.14377643010857
1180,18.2694428855307
1181,17.59417602371639
1182,11.83950260753925
1183,45.469426533206274
1184,45.38009451692684
1185,46.53423290018252
1186,46.286661111210506
1187,45.75912035777812
1188,24.230626777691036
1189,17.527775491053823
1190,16.627273350220023
1191,16.77097944640439
1192,35.554900544779535
1193,43.03639907616592
1194,46.36937054813205
1195,45.98696851023764
1196,45.40045896760881
1197,43.413950885746495
1198,24.825627288062915
1199,42.19428199084775
1200,46.63825859502927
1201,46.591580645163376
1202,43.14789637962137
1203,15.785870226273165
1204,20.083239932155134
1205,16.924070959858387
1206,16.915607579016527
1207,11.41249722764565
1208,20.188374522157645
1209,36.29220624891951
1210,47.09818743699394
1211,45.072979314629805
1212,17.81176240879801
1213,17.712808957602984
1214,16.528665707625244
1215,15.542868303855641
1216,47.751905678613575
1217,47.751905678613575
1218,47.063566993634815
1219,40.22910826823452
1220,24.105429619856288
1221,19.602786121480406
1222,18.498283940250367
1223,18.112825023251887
1224,17.652686312564683
1225,16.1319340437308
1226,16.515935051513775
1227,39.431993540455046
1228,34.56285013072696
1229,35.68270369488358
1230,47.29701863381001
1231,47.291404127790514
1232,39.3313781989805
1233,39.11287227442787
1234,37.6011192635006
1235,48.0395130962511
1236,15.865650493274343
1237,19.31577649785327
1238,18.006600645506126
1239,13.095195664148289
1240,22.1994573776521
1241,44.114463935061686
1242,40.8395804984918
1243,43.86865396641537
1244,47.69213768801255
1245,47.405513929043025
1246,17.193295613461235
1247,22.217985990103305
1248,21.93488142957669
1249,12.559631076721637
1250,43.843397443143324
1251,47.830530696825676
1252,47.782659460180426
1253,47.45733484512619
1254,21.997998717971964
1255,16.923993724599335
1256,16.923993724599335
1257,40.5858832223771
1258,47.97233156561042
1259,47.59802931815854
1260,47.06543274742023
1261,45.001451920977686
1262,28.361619938565518
1263,22.289610938817724
1264,18.052427833336175
1265,18.144200499194817
1266,17.14834337835116
1267,17.14834337835116
1268,21.671107926521582
1269,47.99937806154805
1270,47.9513378338413
1271,47.9513378338413
1272,45.0268234538352
1273,14.85347803166078
1274,17.264022315790793
1275,17.84023215354795
1276,16.892758314941577
1277,11.934958849906913
1278,21.422850240856828
1279,38.273555105273445
1280,41.743062693017485
1281,37.156011451199895
1282,48.19894162279773
1283,47.456614374669826
1284,46.49604285092272
1285,25.029208768633723
1286,25.558495702478556
1287,20.338949897954834
1288,19.673492806492515
1289,18.10910893427024
1290,35.734810654179846
1291,47.208980352029975
1292,46.89727897897591
1293,43.88649067785839
1294,39.94813964207738
1295,39.62485360618689
1296,38.59101353558785
1297,36.71206437533367
1298,41.27174035052833
1299,46.82613579704386
1300,46.12130076348811
1301,44.21414962284598
1302,22.01128877890816
1303,12.31058298803162
1304,21.78723849390484
1305,48.1125408214918
1306,48.1125408214918
1307,47.82339049247862
1308,47.28827225035309
1309,28.597761402193004
1310,15.076151456998671
1311,22.960009984551057
1312,18.89959243315153
1313,17.840945040224533
1314,11.547880982544012
1315,22.691115010713183
1316,36.96811416121823
1317,41.64299924216126
1318,44.503997741785824
1319,47.73169936809372
1320,47.35927464398497
1321,44.775721840454544
1322,17.293836425224136
1323,16.993485716295492
1324,16.993485716295492
1325,21.85508627506739
1326,47.542978669736236
1327,22.313783018919704
1328,17.745115085245683
1329,16.771162046167643
1330,16.771162046167643
1331,11.849049465716204
1332,21.809222192907292
1333,36.76656212012389
1334,37.65013849527905
1335,47.97880414747199
1336,47.071782967565184
1337,45.007523662165625
1338,17.77193335079513
1339,18.36509539874535
1340,17.181294339876267
1341,16.234167111590835
1342,47.69677756774821
1343,46.887887500674395
1344,40.04030490261044
1345,26.51141070626098
1346,25.314795772961237
1347,19.07392732352742
1348,17.430737287788748
1349,40.03664443773673
1350,38.96071391188433
1351,40.32300014326111
1352,40.32300014326111
1353,38.441221430026644
1354,38.154234285193816
1355,36.370794789106206
1356,41.50008259197547
1357,38.25968849070298
1358,47.17742229470261
1359,28.77702818699499
1360,22.547245985651646
1361,22.097636258222032
1362,18.47493328474514
